运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.5746723059564829,0.8048050217330456,0.06277641281485558,0.05563929304480553,4.122177552431822
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,12,base_model.model.model.layers.11.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5757642043754458,0.7999521382153034,0.04783933237195015,0.0592009574174881,4.111779820173979
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,38,base_model.model.model.layers.17.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.573137616738677,0.7899873740971088,0.04681061580777168,0.06276704743504524,4.108230385929346
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,39,base_model.model.model.layers.17.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5707333805039525,0.7720410823822021,0.06250732019543648,0.0675528235733509,4.1005321852862835
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,65,base_model.model.model.layers.23.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5631391331553459,0.7813548482954502,0.05060586705803871,0.06863884627819061,4.093337386846542
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,91,base_model.model.model.layers.6.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.566280584782362,0.7903745211660862,0.0487486757338047,0.05543360486626625,4.086463920772076
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.578718108125031,0.7627876996994019,0.04833262786269188,0.05416737124323845,4.083085685968399
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,57,base_model.model.model.layers.21.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,failure,外积 CKKS skeleton,0.5623020501807332,0.7574023269116879,0.047690462321043015,0.06294768676161766,4.082731708884239
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5805141385644674,0.7720965072512627,0.049615878611803055,0.06426956877112389,4.081120643764734
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,41,base_model.model.model.layers.18.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.564584824256599,0.7782559096813202,0.049088671803474426,0.06304312124848366,4.080374017357826
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.5730862552300096,0.8047739900648594,0.04822184517979622,0.05478702858090401,4.076836846768856
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,44,base_model.model.model.layers.19.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.568297709338367,0.7863751649856567,0.04746147617697716,0.07069643214344978,4.075163271278143
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,94,base_model.model.model.layers.7.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,failure,外积 CKKS skeleton,0.5747831417247653,0.7570407316088676,0.04738453030586243,0.05572403594851494,4.072101414203644
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,90,base_model.model.model.layers.6.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5676607070490718,0.7706881649792194,0.04840192198753357,0.06951237842440605,4.06956672295928
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,40,base_model.model.model.layers.18.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.563713675364852,0.764717597514391,0.0468570813536644,0.06371241435408592,4.063877288252115
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,67,base_model.model.model.layers.23.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.5704981703311205,0.7647764272987843,0.04921251907944679,0.06227010861039162,4.061808045953512
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,13,base_model.model.model.layers.11.self_attn.o_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.5762197179719806,0.775278601795435,0.057833217084407806,0.056780580431222916,4.061041507869959
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,92,base_model.model.model.layers.7.self_attn.k_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,warning,外积 CKKS skeleton,0.5681360494345427,0.7740716226398945,0.048522163182497025,0.05608674883842468,4.059735964983702
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,14,base_model.model.model.layers.11.self_attn.q_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5777203757315874,0.7820069342851639,0.04523873329162598,0.05472351610660553,4.059455540031195
20260722-104135-real-d3200-outer-partial_AB-ratio25-skeleton,103,base_model.model.model.layers.9.self_attn.v_proj.lora.default,外积,partial_AB,25,开,3200,3200,可行,正常,外积 CKKS skeleton,0.5654587335884571,0.7565930001437664,0.049100566655397415,0.06910767406225204,4.048907581716776
