运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260721-192828-real-d3200-outer-partial_A-ratio1-full,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6418757224455476,2.146639660000801,0.6269675269722939,0.0,11.49237621575594
20260721-192828-real-d3200-outer-partial_A-ratio1-full,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6286334116011858,2.0792253389954567,0.5841212086379528,0.0,11.299892142415047
20260721-192828-real-d3200-outer-partial_A-ratio1-full,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6843557516112924,1.7919472567737103,0.563979234546423,0.0,11.056391600519419
20260721-192828-real-d3200-outer-partial_A-ratio1-full,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.5248233852908015,1.8955683521926403,0.6033764854073524,0.0,10.71154261007905
20260721-192828-real-d3200-outer-partial_A-ratio1-full,22,base_model.model.model.layers.13.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6710144951939583,1.6197548359632492,0.5168670378625393,0.0,10.699536420404911
20260721-192828-real-d3200-outer-partial_A-ratio1-full,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.5487693985924125,1.9110494330525398,0.5467953979969025,0.0,10.688325211405754
20260721-192828-real-d3200-outer-partial_A-ratio1-full,93,base_model.model.model.layers.7.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6745146438479424,1.563927125185728,0.5045338794589043,0.0,10.660329207777977
20260721-192828-real-d3200-outer-partial_A-ratio1-full,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.6020919159054756,1.8880400136113167,0.5080062821507454,0.0,10.631038874387741
20260721-192828-real-d3200-outer-partial_A-ratio1-full,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.5073617501184344,1.8846342414617538,0.5562482662498951,0.0,10.51158818602562
20260721-192828-real-d3200-outer-partial_A-ratio1-full,11,base_model.model.model.layers.10.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.519184684380889,1.7395289316773415,0.526678342372179,0.0,10.252479299902916
20260721-192828-real-d3200-outer-partial_A-ratio1-full,86,base_model.model.model.layers.5.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4900550851598382,1.6571969650685787,0.5484237521886826,0.0,10.166106652468443
20260721-192828-real-d3200-outer-partial_A-ratio1-full,16,base_model.model.model.layers.12.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.473157505504787,1.7381925843656063,0.51679677516222,0.0,10.162195559591055
20260721-192828-real-d3200-outer-partial_A-ratio1-full,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4358532540500164,1.7401138879358768,0.526925690472126,0.0,10.12874235585332
20260721-192828-real-d3200-outer-partial_A-ratio1-full,18,base_model.model.model.layers.12.self_attn.q_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4649417735636234,1.6693100482225418,0.5131524428725243,0.0,10.092888347804546
20260721-192828-real-d3200-outer-partial_A-ratio1-full,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4454687563702464,1.7409354783594608,0.5316807255148888,0.0,10.02295582741499
20260721-192828-real-d3200-outer-partial_A-ratio1-full,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4421242652460933,1.8047839663922787,0.5082563608884811,0.0,10.010994281619787
20260721-192828-real-d3200-outer-partial_A-ratio1-full,13,base_model.model.model.layers.11.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4235693234950304,1.7032128311693668,0.5089493840932846,0.0,9.980728529393673
20260721-192828-real-d3200-outer-partial_A-ratio1-full,29,base_model.model.model.layers.15.self_attn.o_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.472928517498076,1.6672187186777592,0.5093401260674,0.0,9.980563789606094
20260721-192828-real-d3200-outer-partial_A-ratio1-full,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.4580761138349771,1.7105541564524174,0.5121035315096378,0.0,9.962574303150177
20260721-192828-real-d3200-outer-partial_A-ratio1-full,87,base_model.model.model.layers.5.self_attn.v_proj.lora.default,外积,partial_A,1,关,3200,3200,可行,正常,外积 CKKS 完整矩阵,1.453647131100297,1.6395592465996742,0.5234683193266392,0.0,9.937429327517748
