运行 ID,AB index,层/投影/AB 标识,方法,实验模式,部分加密比例,骨架优化,输出维度,输入维度,可行性,精度状态,备注,客户端加密秒,服务端聚合秒,客户端解密秒,CUR 秒,任务总耗时秒
20260721-181805-real-d3200,0,base_model.model.model.layers.0.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5953373303636909,2.307715855538845,0.054238107055425644,0.06262368336319923,9.697184011340141
20260721-181805-real-d3200,1,base_model.model.model.layers.0.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.6045061955228448,2.3626317344605923,0.06995631381869316,0.058086831122636795,9.858624771237373
20260721-181805-real-d3200,2,base_model.model.model.layers.0.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.584698031656444,2.319964125752449,0.059670038521289825,0.05701705440878868,9.677588768303394
20260721-181805-real-d3200,3,base_model.model.model.layers.0.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5541067272424698,2.2316458225250244,0.053327348083257675,0.057298749685287476,9.426169354468584
20260721-181805-real-d3200,4,base_model.model.model.layers.1.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5669109420850873,2.225509401410818,0.053808607161045074,0.05799855664372444,9.478837415575981
20260721-181805-real-d3200,5,base_model.model.model.layers.1.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5525705004110932,2.2702016346156597,0.05495671182870865,0.06294677779078484,9.496348176151514
20260721-181805-real-d3200,6,base_model.model.model.layers.1.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5453811520710588,2.252833981066942,0.0532495453953743,0.06050177291035652,9.422063834965229
20260721-181805-real-d3200,7,base_model.model.model.layers.1.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5627834321931005,2.227884963154793,0.0527428574860096,0.06016628071665764,9.478747129440308
20260721-181805-real-d3200,8,base_model.model.model.layers.10.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5389597322791815,2.2779068760573864,0.0520474947988987,0.05987285077571869,9.441804617643356
20260721-181805-real-d3200,9,base_model.model.model.layers.10.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5559707432985306,2.246486447751522,0.05362686142325401,0.060561057180166245,9.473221983760595
20260721-181805-real-d3200,10,base_model.model.model.layers.10.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5330868270248175,2.3005382865667343,0.05418853089213371,0.06100616604089737,9.459389965981245
20260721-181805-real-d3200,11,base_model.model.model.layers.10.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.608095832169056,2.2851191386580467,0.05220821499824524,0.06654490903019905,9.77287483587861
20260721-181805-real-d3200,12,base_model.model.model.layers.11.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.586420550942421,2.2864591665565968,0.05846879631280899,0.06704272702336311,9.89198688045144
20260721-181805-real-d3200,13,base_model.model.model.layers.11.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.577242024242878,2.32460929825902,0.05536206066608429,0.05973665788769722,9.68375088647008
20260721-181805-real-d3200,14,base_model.model.model.layers.11.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.568337599746883,2.2589899711310863,0.0518755242228508,0.06447850912809372,9.534169420599937
20260721-181805-real-d3200,15,base_model.model.model.layers.11.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5308202197775245,2.2147311232984066,0.05177237093448639,0.059774260967969894,9.323386427015066
20260721-181805-real-d3200,16,base_model.model.model.layers.12.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5551561694592237,2.2540016546845436,0.05189111456274986,0.05989890545606613,9.45705607905984
20260721-181805-real-d3200,17,base_model.model.model.layers.12.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5459036007523537,2.2719276025891304,0.05219082161784172,0.060455113649368286,9.452565733343363
20260721-181805-real-d3200,18,base_model.model.model.layers.12.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5307023348286748,2.2466990128159523,0.05175086855888367,0.06460179761052132,9.35270894318819
20260721-181805-real-d3200,19,base_model.model.model.layers.12.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5526480311527848,2.231970861554146,0.05103005841374397,0.05875379219651222,9.41639794781804
20260721-181805-real-d3200,20,base_model.model.model.layers.13.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5349994720891118,2.2615809328854084,0.049757879227399826,0.06335090845823288,9.403986673802137
20260721-181805-real-d3200,21,base_model.model.model.layers.13.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5409578029066324,2.2203477285802364,0.04684282839298248,0.060687460005283356,9.333615627139807
20260721-181805-real-d3200,22,base_model.model.model.layers.13.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5692315651103854,2.25308471173048,0.04693593457341194,0.06014270707964897,9.498101565986872
20260721-181805-real-d3200,23,base_model.model.model.layers.13.self_attn.v_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5644144639372826,2.265751037746668,0.04809445142745972,0.06507047638297081,9.507408067584038
20260721-181805-real-d3200,24,base_model.model.model.layers.14.self_attn.k_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.571957003325224,2.307471290230751,0.04985985532402992,0.060844242572784424,9.574473656713963
20260721-181805-real-d3200,25,base_model.model.model.layers.14.self_attn.o_proj.lora.default,外积,full,N/A,开,3200,3200,可行,正常,外积 CKKS skeleton,1.5714542595669627,2.296833638101816,0.04920533671975136,0.06259345263242722,9.571998119354248
20260721-181805-real-d3200,26,base_model.model.model.layers.14.self_attn.q_proj.lora.default,外积,full,N/A,开,3200,3200,可行,warning,外积 CKKS skeleton,1.5625995732843876,2.210727259516716,0.05257728695869446,0.06665584072470665,9.433481756597757
